"number","title","pageid","namespace","length","touched"
"129","National_Library_of_Estonia","14513657","","12412","20230204201814"
"130","Death_in_office","38051973","","8391","20230630150226"
"131","Mayor_of_Podgorica","9237097","","8046","20230621140726"
"132","Cap_of_maintenance","2859604","","8861","20230618202038"
"133","First_Civil_Service_Commissioner","3822608","","9556","20230422220628"
"134","National_reactions_to_the_Gaza_flotilla_raid","51248006","","123646","20230617114501"
"135","Satiric_misspelling","999666","","28032","20230702043612"
"136","Wedge_issue","505450","","9810","20221207110540"
"137","History_of_the_transitional_federal_government_of_Somalia","8686166","","31304","20230304204619"
"138","Scottish_Militia_Bill","2953988","","4252","20230608013657"
"139","Commission_Supérieure_des_Comptes","67683353","","4049","20220919234811"
"140","Chaillot_Papers","12898725","","1095","20151029022712"
"141","Wazira","21684953","","3300","20200429004603"
"142","Greening","12446018","","11824","20230317181352"
"143","Anticipatory_democracy","261061","","2906","20230326215916"
"144","Collective_consciousness","1077491","","19837","20230702120540"
"145","Common_Recruitment_Examination","7583944","","2382","20230205023649"
"146","Government_of_the_Ukrainian_People's_Republic_in_exile","70564764","","22477","20230606122608"
"147","Institute_of_Public_Administration_New_Zealand","24049857","","2334","20200124050048"
"148","Good_governance","213383","","21897","20230716022413"
"149","Murder_in_Samarkand","21058929","","5988","20230311211001"
"150","Right_of_revolution","3438593","","63230","20230516061759"
"151","Vehicle_registration_plates_of_Hong_Kong","1844178","","20072","20230704234423"
"152","Apportionment_in_the_European_Parliament","1542906","","64863","20230702000314"
"153","Purdah_(pre-election_period)","26516843","","15941","20230713022358"
"154","Frankfurt_School","229236","","67596","20230705153653"
"155","Quebec_Charter_of_Values","40557916","","23286","20230607022311"
"156","Tricameralism","363810","","20838","20230708181148"
"157","International_public_opinion_on_the_war_in_Afghanistan","20370801","","85696","20230623152138"
"158","Aaya_Ram_Gaya_Ram","39108397","","9900","20230719133021"
"159","Digital_civics","58000950","","11409","20230530130002"
"160","Provisional_Land_Council_of_Latgale","50081038","","2429","20230121181306"
"161","Urban_legends_and_myths","31771","","28125","20230715220821"
"162","Elective_dictatorship","692401","","6901","20230517125314"
"163","Civil_Service_Yearbook","44689286","","2759","20220312045940"
"164","Ranan_Lurie_Political_Cartoon_Awards","5980367","","185","20200215070308"
"165","Native_administration","73077227","","22705","20230325083040"
"166","Trans-Love_Energies_(organization)","33340526","","1800","20180118051619"
"167","Democracy-Dictatorship_Index","42335212","","32029","20230710094540"
"168","2008_Italian_government_crisis","15401789","","16376","20230611095502"
"169","Office_of_the_Auditor_General_(Botswana)","70491021","","2229","20220427011132"
"170","Lyon_–_Mont_Verdun_Air_Base","15425584","","3310","20220628205746"
"171","Communist_Party_of_Malaya/Revolutionary_Faction","1873480","","2186","20230102143123"
"172","Provisional_Government_of_the_Republic_of_Korea","2033707","","50200","20230714034726"
"173","39th_Canadian_Parliament","1186194","","56995","20230721222831"
"174","Chief_medical_officer","13324187","","2229","20220628211622"
"175","Divinity:_Dragon_Commander","39750321","","11886","20230620045921"
"176","2005–2006_Thai_political_crisis","4670717","","92777","20230616220041"
"177","Outside_agitator","56550591","","2230","20230719145606"
"178","Praetorianism","39311177","","2199","20230522132638"
"179","Pentarchy_of_1933","13607862","","7394","20230616085500"
"180","Bureau-shaping_model","10094760","","3825","20210921142314"
"181","Kissing_hands","424762","","6004","20230221123540"
"182","Earned_media","3169747","","10832","20230715044036"
"183","Ministry_of_Foreign_Affairs_and_International_Cooperation_(Equatorial_Guinea)","34029831","","4132","20230424114408"
"184","Chief_Agricultural_Negotiator","27296602","","14571","20230408103223"
"185","South_Carolina_Treasurer","73120286","","7143","20230704200839"
"186","Custom_house","4844867","","6548","20230715090701"
"187","Municipal_broadband","3793532","","35842","20230705161235"
"188","Anonymous_elector","31507795","","7056","20220417163326"
"189","Not_For_Broadcast","67392484","","24302","20230621011620"
"190","Medicines_and_Medical_Devices_Agency_of_Serbia","47100699","","3255","20230420040418"
"191","Level_of_analysis","34312509","","15587","20230330113424"
"192","Social_advertising_(social_issues)","38407316","","1054","20220325003231"
"193","1948_Pan-American_Students_Conference","29230221","","1465","20230715022851"
"194","Constitutional_coup","5213868","","10762","20230422145910"
"195","Embassy_of_Benin,_Moscow","18051387","","839","20210526055326"
"196","Supreme_Ruler_The_Great_War","58667095","","4845","20230313061401"
"197","The_Irregular_at_Magic_High_School","40718975","","144835","20230716213805"
"198","National_Library_of_Myanmar","14336093","","4775","20230325162800"
"199","Disarm_Bush_T-Shirts","4090507","","2215","20220101195408"
"200","Jew_Bill","40058932","","4039","20230427101020"
"201","Canvassing","731254","","31237","20230703060745"
"202","Trade_regulation","20668885","","1741","20210927215039"
"203","Social_control","81682","","31014","20230316070433"
"204","Self-expression_values","25806816","","10777","20230618075722"
"205","Offensive_Security","47936656","","18610","20230606101827"
"206","FF_Meta","6613123","","12818","20230428104954"
"207","PRISM","39601333","","191586","20230707125733"
"208","News_grid","61799568","","1262","20230119084041"
"209","Examining_magistrate","21549137","","30345","20230131004059"
"210","Domestic_policy","967280","","5373","20230419170117"
"211","Polyarchy","1081047","","14365","20220417203651"
"212","Revolutionary_Vanguard_(Politico-Military)","1872891","","473","20191129173212"
"213","National_Security_Law_Journal","35228494","","13051","20230501045328"
"214","Open_data_in_the_United_Kingdom","30439761","","34292","20220419051151"
"215","Hammer_and_pick","6027935","","2857","20230416170939"
"216","Non-developmental_item","71566023","","6013","20230501175323"
"217","Grassroots_Campaigns,_Inc.","12436934","","14153","20221217154953"
"218","Bureaucratic_drift","39184036","","25596","20230426062854"
"219","Association_for_Public_Policy_Analysis_and_Management","21301794","","939","20210312182954"
"220","Banking_Regulation_and_Supervision_Agency","63664467","","2284","20230609071227"
"221","Pombola","51262425","","2843","20210928215008"
"222","Edinburgh_Declaration","12449570","","6369","20230622233410"
"223","SecureDrop","39442575","","14362","20230329184932"
"224","Purple_coalition","13033811","","6636","20230626123413"
"225","Landslide_victory","41053306","","72912","20230712102943"
"226","American_exceptionalism","312898","","89809","20230718143441"
"227","National_Audit_Office_of_Lithuania","66401827","","3493","20230710191827"
"228","COVIDSafe","63683133","","86457","20230427100756"
"229","Ministry_of_Foreign_Affairs,_Cooperation_and_Communities","43659012","","5112","20220105011310"
"230","Budget_theory","4866560","","6939","20220316164325"
"231","Oppressors–oppressed_distinction","31330683","","4577","20230510194607"
"232","List_of_deposed_politicians","581159","","44395","20230615145400"
"233","National_Union_Government_(Luxembourg)","5200001","","2497","20170827112507"
"234","Collaborative_governance","13243853","","18314","20230309172517"
"235","Mao_suit","297351","","11949","20230713210701"
"236","Flyer_(pamphlet)","45008603","","7601","20230422015620"
"237","Coalition_government_of_Ahmad_Qavam","55184209","","6852","20230411015853"
"238","International_Health_Regulations","11827668","","25574","20230622121010"
"239","Hyper-surveillance","66037669","","10977","20230130211552"
"240","Inlands_Bestuur","71426426","","1631","20230612130159"
"241","State_Procession_at_the_State_Opening_of_Parliament","36107860","","14636","20230627012247"
"242","Board_of_supervisors","4844632","","8651","20230103074557"
"243","Political_myth","30431633","","6506","20230103210527"
"244","Tennessee_Student_Assistance_Corporation","12297042","","1864","20200906162633"
"245","John_Andaman","55256227","","8654","20210318131434"
"246","National_Library_of_Libya","32851425","","2350","20230524054140"
"247","New_Zealand_Attitudes_and_Values_Study","38216440","","9265","20220826072726"
"248","Slovak_National_Library","14513538","","8108","20230303122022"
"249","Portreeve","2645720","","2803","20230213164935"
"250","Governor_of_Albay","44434993","","5636","20230620155509"
"251","Jantantrik_Bahujan_Samaj_Party","831882","","3106","20211214134817"
"252","Perpetual_war","185953","","38653","20230702115828"
"253","Dina_Bousselham","64173977","","9531","20220112054000"
"254","Office_of_the_Auditor_General_(Myanmar)","47090772","","4982","20230219232622"
"255","Interim_Government_of_Somalia","51335529","","3774","20230124165647"
"256","Reasonableness","34488551","","5942","20230717103104"
"257","Pensioner","2142843","","2800","20220816204314"
"258","Centre_of_Communist_Revolutionaries_of_India","999438","","1170","20170820051141"
"259","People's_Revolutionary_Government","3610091","","12833","20230316005311"
"260","Plurinationalism","31728429","","6781","20230317134315"
"261","Indonesian_order_of_precedence","51567925","","14634","20230719095203"
"262","Gemma_Ubasart","64327240","","4498","20211208143914"
"263","Provisional_governorship_of_José_Rondeau","72085903","","17607","20230408041859"
"264","United_States_military_music_customs","41593113","","13125","20221115103524"
"265","Boma_(enclosure)","6312818","","9382","20230129141513"
"266","Gatekeeping_(communication)","3975200","","34189","20230716104329"
"267","Crossing_the_floor","362102","","11530","20230706035027"
"268","Normandy_Format","45418396","","18511","20230701033609"
"269","Working_Group_on_Financial_Markets","7543640","","11372","20230313135039"
"270","Centre_for_Social_Justice_Awards","5436334","","2235","20210728221757"
"271","Swiss_Federal_Institute_of_Intellectual_Property","17226911","","8886","20230414131705"
"272","Lobbying","48934","","71729","20230718153930"
"273","Third_Hamdallah_Government","44379693","","34151","20230420075653"
"274","Collection_of_German_Prints","35567529","","2402","20230227145855"
"275","Line-item_veto","29295348","","7306","20230706134118"
"276","Fullmetal_Alchemist","424547","","89552","20230719231710"
"277","Quality_of_Nationality_Index","58175679","","32781","20230720140646"
"278","World_Leadership_Awards","8544582","","4604","20220412040631"
"279","Human_overpopulation","4599275","","136839","20230714091146"
"280","Treason","31292","","84632","20230721203209"
"281","Ministry_of_External_Affairs_(Andorra)","19167022","","2364","20230611075131"
"282","Clearview_(typeface)","2574040","","19848","20230624193629"
"283","Fahrenheit_9/11_controversies","1056228","","46575","20230223081925"
"284","Stonewall_Awards","19885463","","12894","20230607093852"
"285","Kappeyne_van_de_Coppello_cabinet","58759153","","9872","20230715101905"
"286","Sewage_regulation_and_administration","1365173","","7272","20221231144417"
"287","Government-backed_loan","17504986","","1295","20220206211918"
"288","Center_for_a_Free_Cuba","22762750","","4106","20230630011822"
"289","Street_art_influence_in_politics","74142040","","6035","20230710065921"
"290","Public_Sector_Credit_Framework","36696946","","9805","20220815150324"
"291","Command_and_control_(management)","7092320","","3211","20220705201311"
"292","Ministry_of_Employment_and_Human_Resources","64681489","","944","20230610070614"
"293","Goodwill_tour","11874765","","2037","20221111174419"
"294","Governor_of_Quezon","51244073","","10006","20230526194259"
"295","Policy_laundering","18566277","","4760","20220805054108"
"296","Klaas_de_Vries_(Labour_Party)","3661547","","15496","20230112162452"
"297","Kompromat","25809865","","19082","20230320020923"
"298","List_of_United_States_presidential_vetoes","1390880","","141952","20230701213508"
"299","Löfven_III_Cabinet","68179420","","21198","20230104183347"
"300","Swedish_National_Audit_Office","23628324","","6520","20230316124210"
"301","China_Cables","62442058","","26828","20230207113531"
"302","National_human_rights_institution","1358946","","36767","20230713164807"
"303","Housing_Authority_of_Fiji","12063146","","559","20210917183438"
"304","Judicial_restraint","1835845","","11849","20230507224641"
"305","2006_Ukrainian_political_crisis","6879462","","9505","20230314135602"
"306","List_of_provincial_governments_of_Pakistan","28722524","","5179","20230107121442"
"307","Refused_ballot","7913597","","3818","20220829223358"
"308","List_of_fascist_movements","4843627","","56742","20230722010304"
"309","Essex_School_of_discourse_analysis","33035421","","11616","20221212205918"
"310","Death_squad","123443","","138321","20230606101134"
"311","Political_culture_of_Canada","168486","","12584","20230212223105"
"312","Strict_father_model","4157356","","2609","20221228084520"
"313","Provisional_Government_of_the_Philippines_(1986–1987)","68495662","","11700","20230630164149"
"314","Linkage_institution","22919177","","2112","20230220053305"
"315","List_of_joint_committees_(UK_local_government)","26025820","","4802","20220822172931"
"316","Abdication_system","71492327","","4580","20230629181800"
"317","Regional_Government_of_Madeira","59530377","","9836","20210703193825"
"318","Lumumba_Government","54092590","","199869","20230418200605"
"319","Loneliness","1570429","","101072","20230722203230"
"320","Promissione_ducale","55783773","","4180","20230511093144"
"321","List_of_intelligence_gathering_disciplines","487662","","7151","20230109190042"
"322","Transport_(typeface)","5167294","","13216","20230718235807"
"323","The_Georgian_Charter_of_Journalistic_Ethics","48807299","","9617","20230509160248"
"324","Low_information_voter","20033941","","9577","20230605234627"
"325","Hybrid_institutions_and_governance","34025708","","32538","20230212174630"
"326","WildLeaks","52258461","","212","20191026163149"
"327","Military_policy","19025500","","4159","20230119185540"
"328","Transitional_Government_of_Ethiopia","33664711","","31268","20230511082805"
"329","Primary_deficit","10085121","","164","20210713164958"
"330","No-FEAR_Act","10968729","","8013","20230414234846"
"331","Ministry_of_Environment_and_Forestry","39772592","","4498","20221007134913"
"332","Regulatory_reform","9351472","","3281","20211121061619"
"333","The_Gambia_National_Library","37340148","","6963","20230706154046"
"334","Seventh_emergency_special_session_of_the_United_Nations_General_Assembly","781790","","900","20220404235029"
"335","List_of_state_legislature_speakers","55059495","","3507","20230605104226"
"336","Prefect","164663","","15378","20230516124448"
"337","Dunst_(performance_group)","6894420","","3891","20210315182649"
"338","National_Library_of_Mexico","6184926","","8410","20220825210232"
"339","Liaquat_National_Memorial_Library","10254556","","3488","20230419122559"
"340","4th_Politburo_of_the_Communist_Party_of_Cuba","67486978","","9052","20210715154750"
"341","Incorruptible_Warrior","12673308","","1416","20210906053947"
"342","Protocol_(politics)","2383828","","1642","20220901183922"
"343","Bottled_water_industry_reform","52722078","","130","20210608015432"
"344","Sino-Albanian_split","1343066","","58617","20230619205446"
"345","National_Library_of_Rwanda","36633045","","2302","20230403172250"
"346","Black_project","686189","","5166","20230722051513"
"347","Admiral_of_the_Realm","59600433","","4680","20210910100535"
"348","Whitaker_and_Baxter","3118828","","30412","20230709194136"
"349","Election_science","72998328","","4236","20230328230147"
"350","History_of_propaganda","46188299","","141575","20230709234506"
"351","Industrial_antiterrorism","38008251","","2016","20230423023840"
"352","Voter_database","1735624","","15425","20230612080247"
"353","Open_Government_Partnership","33192884","","41059","20230606171902"
"354","Montevideo_Statement_on_the_Future_of_Internet_Cooperation","40772861","","3120","20191126221626"
"355","Information_policy","34517249","","23925","20220713154319"
"356","Tax_sale","8134295","","24881","20220815154827"
"357","Issues_in_social_nudity","4753845","","15443","20230430223610"
"358","Majority","216313","","14717","20230715135543"
"359","Co-option","1999877","","7024","20230525115958"
"360","Political_repression","1297768","","16395","20230605220904"
"361","Representative_assembly","4426917","","6316","20190412034528"
"362","Global_public_policy_networks","27802606","","2890","20220508114331"
"363","National_Salvation_Junta","6753451","","6803","20230521092018"
"364","European_Court_of_Auditors","364896","","23852","20230620081551"
"365","Office_of_the_Auditor_General_of_Norway","12973127","","3947","20230303112103"
"366","Gintong_Alay","49139566","","7101","20230309053257"
"367","Voter_registration","994892","","38981","20230612230001"
"368","Coffin_Handbills","3249585","","8837","20230627023148"
"369","Appeal_procedure_before_the_European_Patent_Office","1308730","","49732","20230627073534"
"370","LLM_Lettering","50808771","","1929","20211226081404"
"371","White_House_visitor_logs","54346851","","10235","20230126193850"
"372","Imperial_Diet","1991560","","515","20210526125232"
"373","Deliberatorium","40628358","","5861","20230531193917"
"374","Security_clearance","252858","","50850","20230709181132"
"375","Responsible_Parenthood_and_Reproductive_Health_Act_of_2012","28770788","","97617","20230205134221"
"376","Ship_of_State","2480342","","7463","20230510073430"
"377","People's_Commissariat","1156923","","13045","20221210185601"
"378","Delhi_Durbar","771097","","26797","20230612175326"
"379","Evolutionary_governance_theory","46313684","","2501","20221209194956"
"380","San_Francisco_Ethics_Commission","32037845","","4215","20230315235013"
"381","National_Security_Whistleblowers_Coalition","2430679","","8772","20230404085733"
"382","Löfven_II_Cabinet","59729267","","46213","20230608062138"
"383","Inland_Revenue_Department_(Nepal)","54113267","","3320","20211205154745"
"384","Walk-in_agent","4754171","","659","20190907112130"
"385","Polling_station","763947","","24703","20230627091209"
"386","Single_Audit","7116485","","37951","20230221085859"
"387","Colin_Powell_(economist)","67199894","","13269","20221015101317"
"388","Yuva_Janata_Dal","1108875","","533","20221025143629"
"389","Rail_Alphabet","2096447","","14285","20230112204925"
"390","County_executive","2339207","","30638","20230721174630"
"391","Accounting_Chamber_(Ukraine)","38877699","","2170","20230210122444"
"392","2021_split_in_the_People's_Socialist_Party,_Nepal","68325957","","23234","20230520174157"
"393","Di_Lampedusa_strategy","72997329","","2552","20230628165653"
"394","International_Pharmaceutical_Students'_Federation","21808304","","43243","20230413131944"
"395","Nominating_petition","17953004","","1828","20220716003137"
"396","Revolutionary_Workers_Party_of_Bangladesh","1840064","","2349","20230626151940"
"397","Gujarat_Environment_Management_Institute","50719919","","1038","20210413225232"
"398","Global_Assembly","69275865","","5572","20230225065414"
"399","Homestead_Act_of_1860","8249764","","1957","20230205171709"
"400","Provincial_governments_of_South_Africa","34290739","","9436","20230623154451"
"401","Ministry","169835","","1226","20230123225702"
"402","Counter_Fraud_Centre","43253950","","4218","20220423033827"
"403","Landscapes_of_power","29792595","","2397","20211031043723"
"404","Death_of_Li_Wangyang","36059909","","35611","20221030140609"
"405","2018_Maldives_political_crisis","56519292","","9409","20230328153408"
"406","Symbolism_in_the_French_Revolution","42635664","","30222","20230720231154"
"407","Progressive_Party_(United_States,_1948–1955)","3976426","","37565","20230621081204"
"408","List_of_central_banks","736040","","33315","20230716223254"
"409","Pi_Alpha_Alpha","6037920","","5035","20220716163443"
"410","Inclusive_management","21395995","","20149","20220528095449"
"411","Police","23627","","150321","20230720024823"
"412","General_Register_Office","2997702","","17154","20221214223244"
"413","Official","725182","","9482","20230420234221"
"414","Social_work","146717","","86138","20230708201531"
"415","Kingdom_(2019_film)","58728296","","20021","20230710013135"
"416","Movement_for_the_Self-Determination_of_Kabylie","8914092","","6680","20230720142534"
"417","Minister_(government)","739237","","7787","20230426191847"
"418","List_of_open_government_data_sites","67496085","","28299","20230714122606"
"419","Darfur_Regional_Government","14497212","","20390","20230612201758"
"420","List_of_Lanka_Sama_Samaja_breakaway_parties","64484880","","2492","20230502190919"
"421","Chief_Veterinary_Officer_(United_Kingdom)","12779050","","5996","20230426084510"
"422","Capitol_Hill_(video_game)","61698945","","3135","20230529165913"
"423","Kabyle_Provisional_Government","66444688","","5866","20230710093618"
"424","Stratocracy","14651268","","53134","20230701150718"
"425","Two-step_flow_of_communication","300545","","18221","20230624143517"
"426","Regime","250522","","12233","20230615034219"
"427","Hail,_America","52979423","","8375","20230616174914"
"428","Guardian_minister","72969529","","7969","20230413013725"
"429","Kielsen_I_Cabinet","44667806","","8264","20220902142222"
"430","Whole_of_Government_Accounts","27669014","","8205","20220215194004"
"431","Ministry_of_Justice_(Cambodia)","57904244","","5062","20230610095618"
"432","Chiefdom","1279334","","18958","20230514054414"
"433","State_occasion","54344063","","1782","20230414133750"
"434","Menus-Plaisirs_du_Roi","11353525","","13391","20230718190337"
"435","Full_slate","1781267","","2520","20201121190918"
"436","German_National_Library","2428337","","25471","20230702142659"
"437","Candidate","615670","","6598","20230314215351"
"438","Small_government","6762680","","194","20220801104923"
"439","Political_Psychology","36677832","","4571","20230429141218"
"440","Centre_for_the_Study_of_Governance_Innovation","45049223","","3606","20230221012642"
"441","Vox_(political_party)","41928488","","118926","20230722135435"
"442","Pocket_veto","226669","","17636","20230706124538"
"443","National_Library_of_Finland","13887893","","8238","20230411005141"
"444","Jaap_de_Hoop_Scheffer","321413","","25422","20230708232146"
"445","Organizational_economics","41742715","","2137","20230117123112"
"446","Inquest","13363086","","11691","20221220213332"
"447","Isocracy","2322268","","2388","20230326194133"
"448","National_Civil_Government","71266944","","4512","20220928094820"
"449","Liechtenstein_State_Library","14513492","","3775","20230328144045"
"450","The_Sexual_Contract","63089581","","17173","20230508020731"
"451","Society_for_the_Study_of_Social_Problems","27810230","","5462","20230702165423"
"452","Political_authorities","325419","","760","20190628144023"
"453","Noble_lie","15754385","","9045","20230510073001"
"454","Surveillance","87231","","119999","20230705065420"
"455","Martin-Quinn_score","51786430","","5472","20221125101049"
"456","Loukanikos","65444395","","3892","20230125132835"
"457","Commission_of_Indian_Affairs","18018807","","2923","20230523165215"
"458","Ukrainian_State","703787","","18636","20230714051939"
"459","Special_session","2062702","","3192","20221116232453"
"460","State_of_the_Nation_(Luxembourg)","22624087","","824","20220715083312"
"461","French_and_Raven's_bases_of_power","22757157","","39879","20230410095159"
