"number","title","pageid","namespace","length","touched"
"51","Offshore_wind_port","70658563","","11548","20230516134918"
"52","Theatrical_style","903896","","3467","20221201000039"
"53","Emin_Society","6572432","","75","20131016164313"
"54","Comedy_of_manners","911884","","6715","20230511110420"
"55","King_of_Clones","74130676","","9783","20230703221208"
"56","Cyber_PHA","54230166","","6294","20230629103147"
"57","Peter_Graves_(announcer)","12267629","","5902","20230603025338"
"58","Romanes_Lecture","1381851","","16141","20230224133415"
"59","Thick_description","1029189","","11718","20230211220908"
"60","Lilatai_Pradkar","38760212","","1512","20221210113143"
"61","Quarantine_Act_1908","46587329","","8314","20221212140424"
"62","Royal_baccarat_scandal","1528244","","66843","20230607100705"
"63","Theories_of_rhetoric_and_composition_pedagogy","29857483","","30759","20230313232414"
"64","Magistrato_alle_pompe","69387257","","2827","20230330124249"
"65","Tulip_Queen","23868161","","6373","20230530162320"
"66","Waste_picker","6328274","","39231","20230414204117"
"67","Massachusetts_Area_South_Asian_Lambda_Association","8614954","","2837","20220822035106"
"68","Iran_at_the_Deaflympics","64027183","","8658","20220823050312"
"69","Breath-figure_self-assembly","56312430","","8660","20230418193812"
"70","Acrotomophilia","1962178","","4950","20230612141732"
"71","Normanton_incident","35041820","","17142","20230222220057"
"72","Music_and_politics","557746","","125532","20230623002409"
"73","Marawa_Minangkabau","73971841","","13663","20230623172515"
"74","GoodPlanet_Foundation","45477129","","5049","20220810094849"
"75","Office_of_the_Status_of_Women","51078870","","5276","20220602133456"
"76","Global_public_policy_networks","27802606","","2890","20220508114331"
"77","Berkeley_Media_Studies_Group","45235317","","1684","20230326075047"
"78","Hjelmsgate_3","66729381","","4222","20210929033821"
"79","Red_yeast_rice","4050188","","21725","20230128231542"
"80","Karl_Jaspers_Prize","38685011","","4709","20211227012023"
"81","Cyberpunk","5703","","81015","20230703131356"
"82","Indexing_software","52799458","","2334","20230416114228"
"83","Glossary_of_journalism","66726924","","30063","20230607101118"
"84","Killing_of_Lasa_and_Zabala","40802248","","5274","20230510064929"
"85","Worker_cooperative","1456771","","85170","20230627190319"
"86","Sereus","9295331","","670","20220417092751"
"87","Design_theory","12401182","","4684","20230410125909"
"88","Independent_minyan","27490724","","30036","20230413020715"
"89","Marketing_in_schools","2904418","","2454","20220118113543"
"90","Private_members'_club","72172446","","4438","20230519150800"
"91","Urban_consolidation","11448867","","8251","20230323114111"
"92","Nightlife_in_Belgrade","70142685","","175987","20230614174040"
"93","Orelhão","53689205","","11984","20200728134544"
"94","Snuff_film","29089","","29788","20230602065410"
"95","Postcolonial_literature","368413","","95292","20230603075022"
"96","Art_music","255791","","8920","20230220224645"
"97","Amah_(term)","23948571","","1353","20220309065311"
"98","Botswana_Communications_Regulatory_Authority","62367862","","4045","20220816051652"
"99","Social_media_use_in_African_politics","63113181","","14712","20230702030707"
"100","Reverse_Marranos","45864681","","2205","20230323093904"
"101","Composite_Index_of_National_Capability","25314248","","10388","20230319191241"
"102","Fakir_Mohan_Senapati","6778718","","6716","20230617160529"
"103","Substance_abuse_prevention","14868355","","30966","20230630022407"
"104","Environmental_inequality_in_the_United_Kingdom","33744845","","32293","20230531102718"
"105","Ad_hominem","2226","","22449","20230701172310"
"106","Caribbean_Accreditation_Authority_for_Education_in_Medicine_and_other_Health_Professions","23931236","","15936","20230621121331"
"107","Triumph_of_Labour","34567779","","4464","20230503003903"
"108","In-group_and_out-group","2533750","","21040","20230615221103"
"109","International_Bill_of_Human_Rights","3009289","","3773","20230317035205"
"110","Politburo","24752","","5607","20230619072640"
"111","Moiety_(kinship)","29078220","","1718","20210818015407"
"112","Isfet_(Egyptian_mythology)","35292573","","6694","20230605233541"
"113","United_Kingdom_prison_population","189111","","21124","20230618222452"
"114","News_council","2578822","","3810","20230324083318"
"115","American_Institute_for_Foreign_Study","25075562","","3657","20230418210234"
"116","American_humor","3288121","","33191","20230321151545"
"117","Interdiscourse","7160538","","5929","20160322220953"
"118","Gender_and_religion","7338685","","40720","20230516122717"
"119","Chief_Culture_Officer","41999191","","6778","20220613015010"
"120","Administration_of_justice","39246512","","11503","20230612134036"
"121","Tammy_Faye_Messner","271181","","38413","20230630111633"
"122","Conseil_d'Analyse_Économique","73429533","","6637","20230331180635"
"123","Margaret_Byers","60212385","","6850","20230525103040"
"124","Savior_sibling","24105059","","8187","20230418021423"
"125","Women's_Leadership_Programme","57400819","","1231","20230417080304"
"126","Playbour","56676228","","10261","20220520002439"
"127","Twenty-two_vows_of_Ambedkar","67645712","","10274","20230513144706"
"128","Code_for_Africa","73176136","","5219","20230625121336"
"129","Classifier_constructions_in_sign_languages","35204947","","42090","20230418230100"
"130","Employment_consultant","12476848","","4338","20230110153346"
"131","Shahindokht_Molaverdi","40778844","","7044","20230407230617"
"132","Sarcasm","19593964","","22605","20230704223326"
"133","Rudy_Tomjanovich","1114029","","27084","20230628030209"
"134","Religion_Explained","1261289","","17270","20230623173651"
"135","World_Summit_on_Food_Security_2009","24042952","","7719","20230510080554"
"136","Thou","235032","","45929","20230613004305"
"137","WikiLeaks","8877168","","367638","20230702151152"
"138","Inclusion_(education)","4378212","","96656","20230614115035"
"139","Ron_Hassner","64391234","","10535","20230702010329"
"140","Blót","1087181","","31394","20230524082200"
"141","2005_Liechtenstein_constitutional_referendum","34340693","","3835","20221125214827"
"142","Premji","12116629","","10843","20230225173222"
"143","Dragon_kill_points","20791131","","14959","20230402192806"
"144","List_of_United_States_political_catchphrases","52295606","","39659","20230610081508"
"145","Cyberpunk_derivatives","1504896","","62337","20230612112920"
"146","Student_riot","3063416","","3223","20220329134540"
"147","Adscript","2289022","","743","20200612152640"
"148","Unlocking_Film_Heritage","63885764","","10915","20230525071944"
"149","Bill_Cunningham_(judge)","11312136","","6052","20230703214420"
"150","Green_for_All","16620030","","7959","20230403044741"
"151","Federación_Sindical_Única_de_Trabajadores_Campesinos_de_Cochabamba","35901199","","428","20170630223616"
"152","Mary_Carpenter","2305771","","39724","20230218020557"
"153","Human_rights_abuses","511996","","124","20230524053346"
"154","Westgate_shopping_mall_attack","40593053","","65437","20230607092247"
"155","Civil_union","72009","","127846","20230629233311"
"156","Anime_industry","3052071","","82","20210107120417"
"157","Mary_Siezgle","53233993","","1693","20230320164001"
"158","Madanmohan_Tarkalankar","73820867","","7745","20230628235331"
"159","Anthroponymy","4148425","","10210","20230323134437"
"160","Femicide","1686164","","111494","20230705004618"
"161","International_Commission_of_Inquiry_Into_the_1932–1933_Famine_in_Ukraine","16286010","","11922","20230317194931"
"162","Museum_of_Possibilities","72345392","","1575","20230428233250"
"163","Samuel_Proctor_Oral_History_Program","39199071","","38531","20220927021003"
"164","Purchasing_power_parity","64489","","44750","20230628052427"
"165","I,_Pastafari","73883674","","2965","20230625134026"
"166","International_Security_(journal)","3549920","","5065","20230429160153"
"167","Farmers'_movement","1581157","","22123","20230329175307"
"168","Technorealism","576344","","3177","20230202180359"
"169","Cultural_leveling","7223072","","13804","20230430040600"
"170","John_L._Kane_Jr.","21816871","","6408","20230323172529"
"171","Sociotechnology","45360866","","11221","20230323170719"
"172","Women_as_theological_figures","2785710","","31049","20230504042408"
"173","Wave_Hill_walk-off","1422478","","45260","20230606195313"
"174","Cargo_cult","87701","","23675","20230630212205"
"175","Arthur's_Day","24324924","","32325","20230503142825"
"176","Sociology_of_immigration","5931395","","22098","20230413024319"
"177","Retspan","5739485","","919","20230322192154"
"178","Syrians_in_the_United_Arab_Emirates","48481197","","3023","20220703143536"
"179","Prarthana_Samaj","10128445","","4287","20230612035414"
"180","List_of_Moroccan_royal_residences","72689448","","7076","20230517041619"
"181","Manifesto_of_Race","3117295","","17448","20230608025107"
"182","Geography_of_swimming","10835811","","13013","20220627230634"
"183","Uniform_Rights_of_the_Terminally_Ill_Act","353009","","2195","20220128123332"
"184","Fahrenheit_451","10951","","102484","20230614115230"
"185","Religious_views_on_female_genital_mutilation","24292983","","45248","20230628183811"
"186","Omaha_kinship","877471","","3342","20230425062321"
"187","Rural_health","8954400","","58914","20230410153230"
"188","Curfew_Pass","56799267","","631","20200222040739"
"189","Right_to_know","9543027","","50477","20230618131159"
"190","Conduit_and_sink_OFCs","57009357","","62261","20230510212634"
"191","Whitley_Awards_(UK)","3519767","","6937","20221207191039"
"192","Dublin_City_Libraries","12779066","","8296","20230629141702"
"193","Botnet","636268","","46496","20230617081839"
"194","Extreme_risk","30722334","","5051","20230311191341"
"195","Amman_Center_for_Human_Rights_Studies","38562118","","2456","20210320124149"
"196","Sphere_of_influence","240727","","39385","20230628150611"
"197","Proliferation_Security_Initiative","1928543","","39802","20221224083042"
"198","East_European_Politics","53265565","","6218","20220713155519"
"199","Democratic_capitalism","647199","","24561","20230414193950"
"200","Boyd_v_Mayor_of_Wellington","34680402","","2542","20210324093629"
"201","Nobility","28978421","","66884","20230702101822"
"202","Adesua_Etomi","46847400","","38331","20230626141643"
"203","Japhetites","2400964","","11508","20230626184452"
"204","Benjamin_Waugh","353109","","5823","20230312011233"
"205","Psychological_contract","907874","","21839","20230523184027"
"206","Risk-aware_consensual_kink","177149","","9090","20221116204905"
"207","Mickleson_syndrome","36774379","","1393","20230320013127"
"208","Safeguarding_Therapeutics_Act","69198318","","8689","20220608201006"
"209","Sibling-in-law","22431691","","4119","20221014060306"
"210","Coercive_citation","35965479","","10725","20230512230548"
"211","Vested_interest_(communication_theory)","548214","","37174","20220801182303"
"212","Anutai_Wagh","36453087","","2417","20230416152749"
"213","Non-Nuclear_Futures","20162753","","4249","20230405191911"
"214","White_feminism","52512463","","38478","20230509112134"
"215","Energy_systems_language","3237181","","5485","20230513123731"
"216","State_v._Limon","7806031","","11916","20230516053449"
"217","The_Philosophical_Discourse_of_Modernity","20762091","","7788","20200416220125"
"218","Internet_vigilantism","6582852","","24638","20230412122436"
"219","Louise_Compain","59814779","","5107","20220723222507"
"220","Resource_depletion","155961","","26092","20230606043338"
"221","Nine_Lyric_Poets","3011882","","2854","20230317171048"
"222","From_Dictatorship_to_Democracy","30915054","","24311","20230315062449"
"223","Virgin_Earth_Challenge","9405895","","19653","20230209010826"
"224","Systems_of_social_stratification","40792793","","146091","20230410074124"
"225","Behavioral_addiction","18345642","","21374","20230412070537"
"226","Felisberto_Caldeira_Brant,_Marquis_of_Barbacena","30999796","","4809","20230325101902"
"227","Catholic_Church_and_race","60912532","","13990","20230406114928"
"228","Sebestyanos","3145992","","3124","20220830034924"
"229","Uranium_mining_and_the_Navajo_people","25416949","","76819","20230616174417"
"230","Feminist_views_on_sexual_orientation","37210628","","185","20200612184808"
"231","Committee_on_the_Administration_of_Justice","3544498","","1938","20220414195508"
"232","Galloping_Foxley","11264162","","3327","20230317185700"
"233","Walt_Whitman_Community_School","43917051","","10990","20230522152636"
"234","Toba_Batak_people","29141087","","21233","20230523153006"
"235","Marquess_of_Villaviciosa_de_Asturias","64547371","","2652","20230314020102"
"236","Torture_in_international_law","68291789","","30427","20220513135223"
"237","Focolare_Movement","677724","","17498","20230428013956"
"238","Open_educational_resources_policy","39208624","","21670","20230305121115"
"239","Global_Organization_of_Parliamentarians_Against_Corruption","38703566","","5059","20221222042239"
"240","VALS","4792160","","9326","20230508155513"
"241","Serfdom_in_Tibet_controversy","17446193","","55458","20230414075456"
"242","Feminist_separatism","1623371","","32466","20230502234701"
"243","List_of_unusual_units_of_measurement","23685094","","94131","20230629093432"
"244","Proactive_communications","51015137","","4727","20230316024351"
"245","Sophistication","26642577","","12075","20220505134149"
"246","Yaruro_people","2373591","","42853","20230129210520"
"247","LGBT_people_in_prison","20871195","","94381","20230630133507"
"248","GDC_Observatory","54539305","","2269","20221110045309"
"249","More_Than_Two","47658137","","7467","20230307035722"
"250","Pseudocertainty_effect","1301785","","5778","20230420201045"
"251","Disability_in_the_State_of_Palestine","66138087","","3783","20230628202958"
"252","Matinée_idol","5139737","","9418","20230425231024"
"253","Political_engineering","5483124","","5545","20221018002456"
"254","SAFE13_study","56776524","","18497","20230507123230"
"255","Robert_Christison","2328179","","13962","20230326212454"
"256","Feltrinelli_Prize","18738893","","7739","20230505104337"
"257","Diversity_Explosion","50006198","","2725","20230429011047"
"258","Food_bank","1551036","","96174","20230611162038"
"259","Pangat","49925199","","2458","20230203204631"
"260","Dickinson_classification","3311399","","941","20230607201445"
"261","Raigh_Roe","1138393","","4500","20230403181143"
"262","Round_About_a_Pound_a_Week","15164242","","4724","20220818183237"
"263","Zorach_v._Clauson","6152414","","4803","20230604233215"
"264","List_of_types_of_waivers","30408158","","948","20220411034029"
"265","Segs4Vets","40044236","","6834","20220514204342"
"266","Journal_of_Homosexuality","2742213","","3523","20230429140342"
"267","Dual_narrative","20395887","","756","20200602161330"
"268","International_Association_of_Medical_Colleges","26690647","","7517","20200503084636"
"269","Cornwall_Archaeological_Society","44940948","","6064","20220930182908"
"270","Personalized_audio_messaging","35777409","","5222","20230527131706"
"271","Miami_model","844211","","9704","20220422215515"
"272","BREEAM","19997989","","13336","20230609104651"
"273","Writer","45353","","73873","20230603025341"
"274","International_Sustainable_Energy_Organization","49089762","","1333","20210909172103"
"275","Global_Maritime_Forum","55303033","","4337","20230126041222"
"276","Karamojong_people","2283441","","10284","20230704223932"
"277","List_of_crimes_involving_a_silicone_mask","62230071","","6367","20230524231809"
"278","Development_aid","1411925","","99469","20230616135528"
"279","Italian_Union_of_Scientists_for_Disarmament","14199230","","2970","20221228000421"
"280","Ethnic_plastic_surgery","43964845","","5586","20230615234916"
"281","Nightlife_legislation_of_the_United_States","16552332","","6416","20211220101203"
"282","Workers'_Dreadnought","235693","","5631","20230415031021"
"283","Statistics","26685","","79550","20230704192941"
"284","Rudeness","6725037","","14606","20230331205041"
"285","Goy","142684","","21353","20230630141244"
"286","Andrew_Davies_(historian)","67883127","","12786","20230202071115"
"287","International_Internet_Preservation_Consortium","24993036","","15436","20230312024533"
"288","Authoritarian_literature","18400732","","4930","20230428030549"
"289","Anthropology_of_religion","175914","","16976","20230503200910"
"290","Infecting_the_City","31056558","","14086","20230704041219"
"291","African_Para_Games","61315948","","3144","20230626124630"
"292","Queering","41714754","","11069","20230324143704"
"293","Noble_v_Alley","3591936","","5618","20230608130652"
"294","Non-communications_signals","8929735","","2622","20221208043838"
"295","Sky-Watch","43546625","","4447","20230329014924"
"296","Intelligent_information_society","62564219","","7382","20230518192833"
"297","Human_population","1582204","","90","20230201180638"
"298","Ward_(law)","2436117","","8196","20230322203545"
"299","India_International_Bullion_Exchange","71424002","","1881","20230621070640"
"300","Methodological_nationalism","54044492","","6970","20230531101924"
"301","Malingering","274455","","21222","20230526205011"
"302","List_of_booksellers'_associations","36914280","","3543","20230526092303"
"303","Best_friends_forever","25682361","","7606","20230508162559"
"304","Reading_disability","2764306","","15899","20230621183344"
"305","Journal_of_Conflict_Resolution","4226050","","3409","20230509222308"
"306","Catallactics","428424","","4802","20230529152628"
"307","Land_law","1082450","","18283","20230602205624"
"308","Washington_Consensus","305257","","84294","20230607105149"
"309","Nanpa","3237717","","4233","20230630194121"
"310","Gary_Hall_(academic)","33744587","","8288","20230614190801"
"311","Surveillance","87231","","119999","20230625093630"
"312","China_Internet_Network_Information_Center","5247731","","9699","20220717182545"
"313","Complex_society","1655855","","33654","20230622234554"
"314","Palace_letters","57151048","","17291","20230428082844"
"315","Epigenetics_of_human_development","46697210","","46403","20230611065151"
"316","Human_subspecies","55963752","","93","20180808153319"
"317","Jenny_Uglow","15607096","","23434","20230629190802"
"318","EU_Open_Data_Portal","38138335","","6264","20230424191936"
"319","Rush_hour","449743","","32763","20230425182514"
"320","Revolutionary_generation","22788341","","3714","20230613191952"
"321","Humeanism","67725296","","37001","20230528055928"
"322","List_of_countries_by_number_of_deaths","71530439","","15593","20230618045342"
"323","Effects_of_long-term_benzodiazepine_use","21442391","","84492","20230523184520"
"324","Diversity_of_tactics","42848258","","54137","20230611110119"
"325","Prison_religion","9535041","","5238","20230521203843"
"326","Environmental_factor","1342819","","29390","20230619150449"
"327","Outline_of_urban_planning","70980442","","3675","20221028084931"
"328","List_of_countries_ranked_by_ethnic_and_cultural_diversity_level","36686681","","26697","20230411203522"
"329","Digital_history","16094284","","29296","20230703183913"
"330","Pictogram","168313","","14085","20230614161636"
"331","Rejection_slip","42168536","","1112","20190809094755"
"332","List_of_2019_Women's_March_locations","59004874","","245344","20230204191946"
"333","Settler","536698","","9603","20230627183816"
"334","Canyu","65899438","","6533","20221101204835"
"335","Cultural_universal","7745490","","9960","20230520063029"
"336","Nancy_Loudon","53263087","","7950","20220709231631"
"337","Inquilino","36481123","","2128","20230518082221"
"338","Honor_system","254204","","6726","20230610102933"
"339","Sucker_punch","4996440","","18492","20230602024159"
"340","Frederick_S._Holmes","70694899","","18787","20230619062343"
"341","The_woman_question","1813235","","17127","20230611014604"
"342","Georg_Christian_Oeder","18431409","","7297","20230112025816"
"343","Dashboard_of_Sustainability","7884801","","16087","20210708063245"
"344","Legal_observer","2326687","","6964","20230106000709"
"345","Landlord_deity","18704264","","7588","20230521022159"
"346","Saltire_Prize","35248456","","6169","20230126101241"
"347","Archaeological_culture","642871","","15087","20230501192206"
"348","Race_and_crime","24457106","","9541","20230504200700"
"349","Economic_citizenship","33849304","","23899","20230624160938"
"350","Ambient_awareness","28349748","","7384","20230617050829"
"351","Neotribalism","3137762","","2652","20230316020539"
"352","Indigenous_ranger","62994580","","8378","20230112231010"
"353","Congregate_care_in_the_United_States","49316944","","4145","20211221153527"
"354","United_States_House_Committee_on_Science,_Space,_and_Technology","659136","","19795","20230613015757"
"355","Composition_studies","4259402","","32285","20230428135818"
"356","Tax_haven","18618102","","250335","20230704031123"
"357","Westhoughton_Mill","6142104","","5119","20220524173727"
"358","Leela_Roy","6994073","","8712","20230611090216"
"359","Interspecies_family","41214485","","4575","20230203142656"
"360","Dihydrogen_monoxide_parody","623166","","22706","20230621150852"
"361","Charlie_Brotman","38293460","","12197","20230227235610"
"362","Quest","188949","","10897","20230301201523"
"363","Slave_narrative","26952","","37394","20230330070523"
"364","Habitus_(sociology)","13291","","13775","20230622182625"
"365","Peer_pressure","155710","","69765","20230603052517"
"366","Harriet_Abbott_Lincoln_Coolidge","54511470","","13477","20230427111729"
"367","Nozem","2202968","","1518","20230207230542"
"368","Lost_boys_(Mormon_fundamentalism)","5155636","","14261","20230318145714"
"369","Quinary_sector_of_the_economy","57246858","","122","20201229164910"
"370","Florida_Division_of_Vocational_Rehabilitation","25124201","","4253","20220901124030"
"371","Campaign_button","4340832","","6318","20211115003051"
"372","World's_End_Harem","63933230","","63714","20230618183737"
"373","Fire_Escape_Collapse","39229426","","6327","20230515035026"
"374","Provisional_government","598010","","30357","20230408192721"
"375","Homelessness_in_Indonesia","58643905","","2016","20230520151135"
"376","Universal_Constructivism","61344938","","16482","20230418100800"
"377","Free_parameter","12829161","","1370","20220722195335"
"378","Functional_behavior_assessment","36578256","","16771","20220811122122"
"379","Cyprus_Civil_Society_Awards","30994679","","1553","20201122235715"
"380","James_A._Rice","6859507","","4055","20220830032648"
"381","Cameralism","4957025","","15796","20230606232559"
"382","MalSec","40685474","","1444","20230525030825"
"383","Winslow_Carlton","14463693","","4666","20230329212644"
"384","Putative_father_registry","27705822","","25002","20211121024809"
"385","Produce_Marketing_Association","14778455","","3619","20210312234722"
